id,uid,platform,type,os,stack,user_id,dt_current_timestamp
1697,745fb4a5-b708-4296-a457-cb5304f6766e,macOS,workstation,CentOS 8,"macOS, Ubuntu",6a0fcc15-8d42-4653-a389-33516547a99d,2026-03-05 09:25:48
7720,9467cf21-67ca-4f7c-902d-ab54051e4863,Windows,workstation,Windows 10,"Ubuntu, macOS",44cd594f-34b1-47a8-b496-591000067fd7,2026-03-05 09:25:48
5308,436f94b6-7a62-4908-8c1e-c5e805235141,Windows,server,Windows 10,"Linux, macOS",63ef39c1-0e3c-41db-8af4-5e58fee3a924,2026-03-05 09:25:48
7811,e33f1546-d724-4f32-a3f6-624e980a7cdb,Windows,server,High Sierra (10.13),"Linux, Windows",9240ab82-a00e-42e9-8e34-05636b92a67e,2026-03-05 09:25:48
4109,77679bc4-0ba1-45fb-97d0-95612bcfdffe,Linux,workstation,Ubuntu Desktop 18.04,"macOS, RHEL",3c065ecf-fd75-4652-99ad-9737e7d40fed,2026-03-05 09:25:48
1433,6245b96e-0f90-475d-badd-7a4346865b9f,Windows,workstation,High Sierra (10.13),"Ubuntu, Linux",10e2b915-3604-4a07-878e-955426161d36,2026-03-05 09:25:48
8317,fdb63d3c-5cbc-4971-8456-c4ef0e4b164d,Linux,workstation,Windows 10,"Windows, macOS",acd946af-8bc2-43ae-a820-0df539ca0cbd,2026-03-05 09:25:48
5895,fbcce1e7-0bd4-42f4-a3b4-9f68d911943a,Windows,server,Windows 10,"Windows, macOS",f1a8ebf9-5c35-4861-b0fd-6fb439fb4b8b,2026-03-05 09:25:48
6313,366bd394-ca5b-49b9-b1f7-6d99d876335f,macOS,workstation,High Sierra (10.13),"Windows, RHEL",2e5a5a70-44a2-44dc-bbea-ea4813e67c5d,2026-03-05 09:25:48
1543,d7b5bd90-e9be-467d-b5a5-bae9f26e2a31,Linux,server,RHEL 7.7,"Linux, Windows",e00d60b3-76ce-4dea-8321-9bacf89f5a50,2026-03-05 09:25:48
3459,4803ffad-28ea-456a-9de5-9769298e4e0c,macOS,server,Windows 10,"Linux, Ubuntu",10efc394-1fa2-40aa-955e-2ca3b5816ee9,2026-03-05 09:25:48
2419,0a1a23cb-a212-4605-9557-0ef2b5f29ac3,Linux,server,Ubuntu Desktop 18.04,"RHEL, Linux",bcb08219-2969-40e6-bf8f-f8d49eb676f3,2026-03-05 09:25:48
8775,1974d3d9-b203-4c4e-9171-8daafe7a0157,Linux,server,High Sierra (10.13),"macOS, Windows",7fd8d6c6-1beb-4fda-b35e-54dac592e382,2026-03-05 09:25:48
1653,92e2f699-ff03-4ed8-9b45-2d2990c476d1,Windows,server,Windows 10,"Windows, Ubuntu",5f3f41b0-cefc-42d8-9f9e-a90354592ff0,2026-03-05 09:25:48
7312,49e18e7b-02a8-43b5-a2ea-317a39c50ecf,Linux,workstation,Windows 10,"macOS, Ubuntu",c65b07be-b014-4504-9bc5-0cc5f55b22f8,2026-03-05 09:25:48
5869,24b57061-9232-4a61-bc12-706eab310ce8,macOS,workstation,Windows 10,"macOS, Windows",c0c601f7-b974-4163-9c2f-b960ecffe755,2026-03-05 09:25:48
1198,db701936-cbaf-4c04-bbd4-928be70780af,Windows,workstation,RHEL 7.7,"macOS, Windows",552b49fe-1a1a-4657-9334-b83acf2ceb6d,2026-03-05 09:25:48
7110,c807b4c9-b2d3-4931-8786-2a6fa070cc2b,Windows,workstation,Windows 10,"RHEL, Windows",10d57d81-3b3f-4622-8bb5-c58febede240,2026-03-05 09:25:48
7336,e2c34b73-8fc4-48be-a28f-1ef5e8a7fcbf,Windows,server,CentOS 8,"Ubuntu, macOS",e714c10c-c942-4db3-9c4f-de2cfbf4d7b1,2026-03-05 09:25:48
8727,66e31b80-1d88-4aa6-885a-e260ca5422c1,macOS,server,High Sierra (10.13),"Ubuntu, Windows",5b028a35-16c9-4dd7-8554-520b93506a91,2026-03-05 09:25:48
3525,73b04d75-6014-41f1-bc33-466c98263966,macOS,workstation,Ubuntu Desktop 18.04,"Ubuntu, RHEL",176cdbef-2ce1-4bfb-920e-0a18507aa77b,2026-03-05 09:25:48
6147,f7fd88ee-3604-4f65-ad72-53b262b0839f,macOS,workstation,Ubuntu Desktop 18.04,"macOS, Windows",e3bf0bf5-6b95-4b8c-bec1-d3fbb99ae078,2026-03-05 09:25:48
1715,fbc8be65-f70e-4b53-8d5f-3cf3d60bc2c7,macOS,server,Ubuntu Desktop 18.04,"RHEL, Ubuntu",c71057de-97dd-4282-b4e2-e0000fd0386f,2026-03-05 09:25:48
1477,1550cc97-c16f-40ec-bde0-c9290d725b09,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, RHEL",ec90ebc9-e421-4d6c-b482-a43593acd16f,2026-03-05 09:25:48
5055,70639460-7870-4f0f-93ab-d2f1320e39f0,macOS,workstation,RHEL 7.7,"macOS, Linux",b53d3172-ea45-45d1-89b4-359293ef639e,2026-03-05 09:25:48
4471,a91718e0-c334-4723-a522-b2bba01572df,macOS,workstation,High Sierra (10.13),"macOS, Windows",43a13d20-b961-417a-8215-77b64e25bdc6,2026-03-05 09:25:48
4860,82c78ddf-7f58-4533-b826-2090c7158806,Linux,workstation,RHEL 7.7,"macOS, Windows",42c4d075-511d-41ff-8e8a-2dc402c2ee80,2026-03-05 09:25:48
9129,49ec7b11-35e2-49ff-a02b-2777aa1bf7e0,macOS,workstation,RHEL 7.7,"RHEL, Ubuntu",b0f99e67-1fcd-4c65-972d-a9833a3ebc72,2026-03-05 09:25:48
8351,44e0653b-9f13-4485-a397-d48e2f4e0807,macOS,workstation,Ubuntu Desktop 18.04,"macOS, RHEL",95649a33-5d71-4cff-92ac-c641f8bf7fe5,2026-03-05 09:25:48
5005,a17b726e-3727-44a8-8d77-8deab3f3ab17,Linux,workstation,High Sierra (10.13),"macOS, Windows",2ca2fe5b-4762-4f0c-bbd2-32c0465932ed,2026-03-05 09:25:48
4392,0e29fdbb-33b8-4267-a9ac-5a712cbe336c,Windows,server,Windows 10,"RHEL, macOS",65a855c1-b295-46ae-8937-353d04b0b4ae,2026-03-05 09:25:48
3068,e3a0a6b6-9942-4204-a85e-016e129bb7ac,Linux,workstation,Windows 10,"macOS, Windows",5514d055-cf79-4f25-9a5a-54483059865e,2026-03-05 09:25:48
1809,cbf68e01-fe71-455a-aa47-d35fc3d4ef12,Linux,server,High Sierra (10.13),"Linux, Ubuntu",ab6fd6a2-03cd-4387-b4ec-2f15fa879e72,2026-03-05 09:25:48
7470,c571fba5-6cd9-43ef-9aee-d9cd07631bba,macOS,workstation,Ubuntu Desktop 18.04,"Windows, Ubuntu",c8429db8-bb79-4bbb-a2e6-967905cec5c9,2026-03-05 09:25:48
2627,e7284620-440d-45a3-bff8-eb055db13c22,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, Linux",4ca87423-8210-4374-8441-568990abdd8f,2026-03-05 09:25:48
7218,b37fe1d0-b1c0-4b38-9926-8cd28caf5346,Windows,server,RHEL 7.7,"Linux, Windows",941bafa3-46f1-4082-bdb6-d379520b4f71,2026-03-05 09:25:48
6873,bad16f5b-0794-4685-bd39-504014e5084e,Linux,workstation,CentOS 8,"Windows, RHEL",0aebc158-4344-4713-91ca-fc40e54caa68,2026-03-05 09:25:48
1827,0c3bb2aa-5ca0-49d9-8e9f-e2980419171e,macOS,workstation,Ubuntu Desktop 18.04,"Linux, Windows",3d81d18d-c4fe-4d09-a960-1760baa1cd97,2026-03-05 09:25:48
2707,99402f41-de4d-4366-8875-545f16894adc,Windows,server,Ubuntu Desktop 18.04,"Windows, RHEL",5c4bd247-2397-439c-8b6f-caa1eebf57fc,2026-03-05 09:25:48
2827,98449e41-479a-4279-a63b-e84cde40b71b,macOS,workstation,RHEL 7.7,"Windows, RHEL",c4ca8cbb-c644-4268-a50c-05457d95bade,2026-03-05 09:25:48
6677,de7c2eb4-452e-43fa-8c87-a0f012a3fa7d,Windows,workstation,CentOS 8,"macOS, RHEL",bd62949f-e56e-4f6d-bf20-03a33afd58e3,2026-03-05 09:25:48
2824,be5cba51-de83-434f-af1f-39198d32ab1e,Windows,workstation,High Sierra (10.13),"macOS, Ubuntu",6e78b328-26c1-45eb-a939-1f17b9803f0e,2026-03-05 09:25:48
9728,f125bc7d-2faa-4203-a62d-15ef00d7c317,macOS,workstation,Ubuntu Desktop 18.04,"macOS, Ubuntu",512a0048-8d69-4fd0-83be-fb4d557712a7,2026-03-05 09:25:48
2568,db7e40aa-ba63-434f-a497-0c6d8e55a675,macOS,server,Windows 10,"macOS, RHEL",67db7f23-4c66-4d5f-979f-0503a83da35e,2026-03-05 09:25:48
9699,4d11c826-818d-45c4-9c33-028233b81866,Linux,server,CentOS 8,"Linux, Ubuntu",2304fea6-7a62-463a-a577-57f9abd761ad,2026-03-05 09:25:48
8163,64f42544-99f8-4d41-a0d8-c835a7252bd6,macOS,server,CentOS 8,"Windows, Ubuntu",752c04e9-1414-49ed-a80f-efece29621b4,2026-03-05 09:25:48
6673,3322b324-46af-42c7-96a5-81a3de4e9836,Windows,workstation,Windows 10,"macOS, RHEL",73883285-2ec0-4c7d-a095-3d9b63ac6781,2026-03-05 09:25:48
9134,ac990718-9416-4968-ac96-403ed762e7c4,Windows,server,High Sierra (10.13),"Ubuntu, Windows",1d1be7d5-1923-4fcb-9c89-6eb83a1f515f,2026-03-05 09:25:48
6576,937ed86c-9edc-406f-8e02-aa866faaf954,macOS,server,CentOS 8,"macOS, Windows",750f5bcd-445b-452e-86f2-fc099d713477,2026-03-05 09:25:48
1321,7a60d1bf-23f0-464a-871e-47adb39b586b,Linux,server,CentOS 8,"Ubuntu, RHEL",00c6ed41-e5ef-4065-a530-872c41e6e55d,2026-03-05 09:25:48
6406,3c775f42-86f6-475e-b61e-1539862946c3,Linux,workstation,RHEL 7.7,"macOS, Linux",efca0db9-ecd6-4cf3-837e-76fb6ce530f6,2026-03-05 09:25:48
7482,72291e94-1d69-4e8d-9f77-d51ed22abaa3,Linux,workstation,RHEL 7.7,"Linux, macOS",e40f5348-51c5-4254-983e-3cc213cad2da,2026-03-05 09:25:48
6196,310cc78e-54c7-47c7-a207-6b0b49fe0aa7,macOS,server,RHEL 7.7,"macOS, Linux",d58c6a8b-9582-4730-ade6-5b1d7d5de019,2026-03-05 09:25:48
3066,61bea9b3-d07a-4ffd-9e3c-88868b643831,Windows,server,RHEL 7.7,"Windows, Ubuntu",9dba733e-66cf-4738-9b34-6e3a7ee1f192,2026-03-05 09:25:48
9165,54420290-845e-43b0-9c86-8edc56e991b5,Linux,workstation,High Sierra (10.13),"Windows, Ubuntu",361e2b91-eac3-4cbf-a019-9137bc607ed9,2026-03-05 09:25:48
5695,cb32f1d8-10c9-49f0-a6cb-d75ab2a31c66,Linux,server,Ubuntu Desktop 18.04,"Windows, Ubuntu",bd6868cf-cf10-45cf-ab3f-983d8f0d33ad,2026-03-05 09:25:48
8681,ffc4cd6b-c22f-4417-9a2b-2b1f7e52ee94,Linux,server,Windows 10,"macOS, Ubuntu",04d1df38-cae9-43f0-9dde-c4051cf41e71,2026-03-05 09:25:48
9856,57a76c85-462e-4ed3-a67c-1ff80f292daf,Windows,workstation,Windows 10,"Ubuntu, macOS",f5c72ae2-2480-4f66-9576-4c59858fe197,2026-03-05 09:25:48
1039,19fee002-8072-4804-abff-94f2389193ce,macOS,server,RHEL 7.7,"Ubuntu, Windows",d3bd9275-dcb9-46f2-bbbf-cbc144f207f9,2026-03-05 09:25:48
7570,713f7411-99b6-462e-96ec-2a6c359ef5c9,Linux,workstation,CentOS 8,"Ubuntu, macOS",5eacb487-bed6-417b-9e1a-7da115af9d10,2026-03-05 09:25:48
6059,871e5708-1251-4c74-8b9c-ca775896f70c,Windows,server,Ubuntu Desktop 18.04,"Windows, RHEL",11e9374f-9ba0-4315-82ad-2fca7b29ce5a,2026-03-05 09:25:48
9065,867d30cb-9106-4c8b-8293-0cca35aabde5,Linux,workstation,Ubuntu Desktop 18.04,"Linux, RHEL",9409da97-5339-4386-9068-3619d72a009e,2026-03-05 09:25:48
7939,3b7fcb08-a7be-4dce-a3fd-f6a5434a07a1,macOS,workstation,Windows 10,"macOS, Ubuntu",c1f71b8a-69e4-4874-93f1-ab76b3f869a8,2026-03-05 09:25:48
9742,b6b81915-ebf6-41b3-9ad2-827c8098da0d,Linux,server,CentOS 8,"RHEL, Ubuntu",71d2db62-aaeb-4223-9f23-a4e397b90f25,2026-03-05 09:25:48
3251,2a1f8e86-fe66-4ec0-8dd3-d4f5de358242,Linux,server,RHEL 7.7,"Linux, RHEL",7cd8c46c-5d5a-49f2-acb2-ff5894181d7b,2026-03-05 09:25:48
3043,235989b3-e281-4e76-9955-cc130e70ef53,macOS,workstation,Ubuntu Desktop 18.04,"Ubuntu, macOS",7d82c876-154e-4c10-8c42-f80119499e0c,2026-03-05 09:25:48
5838,e87f29d1-97a2-4b12-846e-336dad190020,Linux,workstation,CentOS 8,"macOS, RHEL",fc072d84-fd68-42a8-9e30-ad23b142785d,2026-03-05 09:25:48
4518,40a9100d-81c9-4206-a329-9167f6d0c3de,Linux,server,High Sierra (10.13),"RHEL, Linux",fa7b2d2e-eb2c-4aee-b287-5e55b708f83b,2026-03-05 09:25:48
2746,45314cc8-266e-4230-8541-6158bf726f3a,macOS,workstation,RHEL 7.7,"RHEL, Windows",24bfebc8-fd37-4503-8b59-141c53c7bf0b,2026-03-05 09:25:48
2663,38b0a77b-5e96-4900-9ad1-c2a5eb780e66,macOS,workstation,CentOS 8,"Ubuntu, Windows",3360c3d0-68f6-49fd-80e3-a8180c2e3f8c,2026-03-05 09:25:48
8299,bb26ca81-98f7-4bec-b8a3-15f38406eb61,Linux,workstation,RHEL 7.7,"RHEL, Ubuntu",ba797fca-ea26-416a-93d4-2606748f1bd0,2026-03-05 09:25:48
7322,e5a3728d-ebf7-43c3-a438-dffff782d62a,Windows,server,High Sierra (10.13),"Windows, Linux",98cf6856-f8e7-48c9-ac2c-88b2ef365a8f,2026-03-05 09:25:48
8604,1047cbde-7977-4478-b687-94e8be765363,Windows,server,High Sierra (10.13),"RHEL, Windows",351ace7f-ee0f-4b83-bdd9-f9320ee56673,2026-03-05 09:25:48
5253,6be9929a-6bef-42e0-bb8f-69eff61f80d2,Linux,workstation,RHEL 7.7,"Ubuntu, Windows",f3c647b0-dd55-4781-b84c-4034a2a852cc,2026-03-05 09:25:48
5301,4b81fb27-6e2b-4178-8963-4411c3f4d2a5,Windows,workstation,Ubuntu Desktop 18.04,"Ubuntu, RHEL",6f1e7887-55ca-40a7-b7d3-034948e03619,2026-03-05 09:25:48
9261,0930c271-5d60-4238-b375-41c48e72b227,Linux,workstation,Ubuntu Desktop 18.04,"RHEL, Windows",9d547a8f-dabe-4fc9-8547-59b7cb2104a1,2026-03-05 09:25:48
8953,96800e43-bdc3-4f3f-b753-57b2d0173afb,macOS,workstation,Ubuntu Desktop 18.04,"RHEL, Ubuntu",ffb48645-3b3b-48fe-8104-86b248bfd885,2026-03-05 09:25:48
2257,a2e7e737-df65-414f-a655-13129a61ab13,macOS,workstation,High Sierra (10.13),"RHEL, Linux",ec23729f-34a4-4f1e-be39-c088f647b73c,2026-03-05 09:25:48
3587,eeaca613-94e8-41a2-a8a5-7559feaab391,Windows,server,Windows 10,"macOS, RHEL",fb743c37-2253-4639-9141-974df6b7a006,2026-03-05 09:25:48
2263,944c0e76-bb3e-445e-ab06-246c0438b76f,Linux,server,Windows 10,"RHEL, macOS",9a3f454a-c4e0-478e-ae79-47db29c12d64,2026-03-05 09:25:48
5482,c666b747-788a-499e-91e2-32e5dac3153d,macOS,workstation,Windows 10,"macOS, RHEL",d3c6c93f-147b-4538-bc53-803edb5af400,2026-03-05 09:25:48
9677,643419e0-0aff-4144-ade3-0ab91467fa13,Windows,workstation,Windows 10,"Linux, macOS",be2b5a87-5de2-4ed4-b8fb-1845412bd803,2026-03-05 09:25:48
4072,308bba76-dbf1-4962-83ff-f41696958d26,Windows,server,High Sierra (10.13),"macOS, Linux",736fe2e8-5aa9-4165-ba1c-7eef3b355847,2026-03-05 09:25:48
7675,41a82137-9c85-4c64-818f-11c24458a019,Windows,server,High Sierra (10.13),"RHEL, Ubuntu",c584e96e-cfc9-4f78-a602-6a14c60d40f7,2026-03-05 09:25:48
6345,7561a4ee-2b07-48ea-a712-f5b48c7cd42a,Windows,workstation,Windows 10,"macOS, RHEL",c2eadfdd-92e4-434b-aba8-fdb36321819c,2026-03-05 09:25:48
1973,665824e6-ff2e-41d0-8e1a-33d7c61f8336,Linux,server,CentOS 8,"RHEL, macOS",e462dbb9-bf5e-4946-82fd-434b709017c6,2026-03-05 09:25:48
2366,4ee35246-35ff-4c80-9a6f-b12caf098454,Windows,workstation,RHEL 7.7,"RHEL, Windows",043bd29c-145c-4550-823d-e401f87b7442,2026-03-05 09:25:48
5472,150d4e2d-3455-4ed4-abaf-77845dac75c0,macOS,workstation,Ubuntu Desktop 18.04,"RHEL, Ubuntu",3041854a-04e1-4fda-9b28-50756cd27731,2026-03-05 09:25:48
2902,cef084cc-f1b4-418c-a0b3-4732ac6746fc,Linux,server,Ubuntu Desktop 18.04,"Windows, RHEL",e36e171e-2604-4cae-8397-c24ea0c5afe5,2026-03-05 09:25:48
3191,974b6bb7-1987-4cf2-a115-f2988f3ac428,Linux,server,Ubuntu Desktop 18.04,"Windows, macOS",d72e002b-5665-4458-a355-5af077ae00eb,2026-03-05 09:25:48
2960,05c8a11a-beea-4209-9ea3-c862f76e678c,Windows,server,High Sierra (10.13),"Linux, RHEL",04b65a07-868f-4073-9d1a-f1d38f39d27b,2026-03-05 09:25:48
7865,1a19661f-c25c-46bc-a23c-75a81c9a0d68,macOS,server,Windows 10,"Linux, Ubuntu",0a797bc1-437f-4048-8a14-bbd875b5fc3d,2026-03-05 09:25:48
7838,7f2db4eb-c0ff-4fcb-af09-7feeddd2cd7d,macOS,workstation,RHEL 7.7,"macOS, Ubuntu",3ba2f893-565a-4d11-bd73-91f98d2f09bd,2026-03-05 09:25:48
5274,940e6082-82a0-4d01-a374-2a46fe760256,macOS,server,CentOS 8,"Ubuntu, macOS",ec8e33dc-7e2a-4400-a8aa-251b7de45669,2026-03-05 09:25:48
2537,bdbf7918-1599-488b-ab64-b475b5a9bc55,macOS,server,High Sierra (10.13),"Linux, Ubuntu",70a0743c-b7ac-40bd-871c-f4a3c3aa2c57,2026-03-05 09:25:48
2333,5b7c2a04-6499-435d-be2b-b929f4f56092,Linux,workstation,Ubuntu Desktop 18.04,"Windows, Ubuntu",3f141304-06ad-4f70-975d-bfc8f9b8db8c,2026-03-05 09:25:48
3696,5829eabd-518d-482d-b92c-af9bb56e827a,Linux,server,Ubuntu Desktop 18.04,"Windows, RHEL",17d3f77f-bc8c-4ca7-b492-287c5c08708c,2026-03-05 09:25:48
2412,164dad9d-1ea6-4501-95b4-a30ee11515cd,Windows,server,CentOS 8,"RHEL, Ubuntu",2e369a0f-74c1-4101-abeb-3952692d31e1,2026-03-05 09:25:48
3646,de099cb7-a566-4abe-b9ae-5c1c01fb6d39,Linux,server,CentOS 8,"Windows, Ubuntu",985c5616-62ee-4bce-9528-e1fa97ada2e1,2026-03-05 09:25:48
1272,c6adcebb-5537-47a1-9631-31e1a8cfd578,macOS,server,High Sierra (10.13),"macOS, RHEL",930846cb-906e-4fc2-92d8-5e32b9553131,2026-03-05 09:25:48
1033,d86f26c2-43e5-4f5b-b6b7-2ec8152a90fe,Linux,server,Windows 10,"RHEL, Ubuntu",492ea2cc-c7ed-437c-92a9-28de7d23eb7f,2026-03-05 09:25:48
3408,56da48cf-abd1-4575-8e4e-1bcd7169bd30,Windows,server,RHEL 7.7,"Windows, Linux",e65595a2-d83d-4ee8-a420-62744a152833,2026-03-05 09:25:48
8828,fbbb672f-5532-48c4-a619-3d47eade0b7f,macOS,server,Windows 10,"RHEL, Linux",bb567487-c447-4c01-b98b-ec8097eac713,2026-03-05 09:25:48
7100,4962b6ec-f082-4ee6-b2c7-5d5d7d00f8b6,Windows,workstation,Ubuntu Desktop 18.04,"Ubuntu, Windows",c8336bb0-ae08-4632-8376-865630622e2e,2026-03-05 09:25:48
6904,127e865b-8471-41ef-b341-37fc54e13e73,macOS,server,Windows 10,"Ubuntu, macOS",2c4faeab-ed67-4c63-b910-6460beac7d51,2026-03-05 09:25:48
9852,77f8047e-bf1a-4623-b9a7-c4ead1c43b5b,Linux,workstation,CentOS 8,"RHEL, macOS",f49ea63c-0913-422c-9126-27e8c281237b,2026-03-05 09:25:48
5551,e4dfe23b-9841-4778-be6f-3fc2fbdd0458,Windows,server,Windows 10,"RHEL, Linux",bce5c8d9-df68-47a9-96bb-655c75a7a93c,2026-03-05 09:25:48
8565,1a17237a-96d8-499f-939f-964879a7f94e,Linux,workstation,CentOS 8,"Ubuntu, Windows",b4d0198e-a3e7-4eea-adcc-ab5db8300a86,2026-03-05 09:25:48
2741,9395e83b-f12c-4bbd-9235-0c29a5f23fcf,macOS,workstation,CentOS 8,"RHEL, Ubuntu",6fd558be-b220-4007-b386-019878e33ddc,2026-03-05 09:25:48
6468,1703f0a3-6eb0-4ecf-abf3-836a9b667118,Linux,workstation,RHEL 7.7,"macOS, RHEL",1efeeccf-d4c1-4d38-8c8e-f9cdcc0642e2,2026-03-05 09:25:48
9745,a0cfb06a-0f6e-499d-87b3-3f24b8459c3e,Windows,server,High Sierra (10.13),"Windows, Ubuntu",8d62f556-54ed-48a8-b660-4faa17dd88ff,2026-03-05 09:25:48
6095,784ed60a-3a3f-4690-831d-2eb143bf5c54,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, Windows",565c430b-e6e3-4c09-97c9-bd07e4009d65,2026-03-05 09:25:48
1002,c1539094-a015-46cd-ba38-80ed9e9d2726,Linux,workstation,Ubuntu Desktop 18.04,"RHEL, Ubuntu",dad45fe7-25b4-4d18-b1f1-b1de8c8032a8,2026-03-05 09:25:48
8988,9d3a9939-7106-462b-8773-4fb826eff47b,Linux,workstation,Ubuntu Desktop 18.04,"Linux, Windows",d3cf0592-bd78-4f0e-8a5d-7bdd184db636,2026-03-05 09:25:48
9675,a778cf4f-1116-4254-886a-50a3e0944ece,macOS,server,Windows 10,"Windows, RHEL",a8fa651b-a2ef-4cd9-aacd-b1549a966d17,2026-03-05 09:25:48
5376,aeb428c5-362c-4dd4-8a75-5eaa308356a9,Linux,workstation,Windows 10,"Ubuntu, Windows",c78cc198-d3d3-4d28-8192-9fd0cc800589,2026-03-05 09:25:48
6195,66503a0d-e414-4bbf-8c9c-a5df20e90cfe,Linux,workstation,CentOS 8,"RHEL, Windows",652a1508-580f-4461-a532-59f29adfef51,2026-03-05 09:25:48
2108,9c758d49-40e0-41d6-81a1-e0e8319da72a,Windows,workstation,CentOS 8,"Windows, RHEL",acb45506-e46a-4e4b-9437-1fe393566c70,2026-03-05 09:25:48
4682,fa1cca79-8650-4493-b532-438d0277e77c,macOS,workstation,CentOS 8,"Windows, macOS",4200ebb7-070e-41ab-8fc6-fac795856601,2026-03-05 09:25:48
1558,e6318315-3857-4271-9cd1-8c53fe02bfe4,Windows,server,CentOS 8,"RHEL, macOS",127742ed-f669-4d93-90a9-a893c7323ebe,2026-03-05 09:25:48
7689,e759a0f6-089a-4102-bc0c-21a89992302c,Linux,server,Windows 10,"Windows, Ubuntu",d82ccf5a-88ed-40d7-ba3e-9039e982ca32,2026-03-05 09:25:48
9140,3c90f408-9fb9-4776-b422-b121b7e31548,Windows,server,CentOS 8,"Ubuntu, Linux",3795daa2-25f5-4920-83d1-d3dc76333442,2026-03-05 09:25:48
6824,cebacfa9-fa01-48c0-b5e3-ac1b06039973,Windows,workstation,Ubuntu Desktop 18.04,"RHEL, Linux",4721422c-9612-4125-9772-ad8a1ae5576d,2026-03-05 09:25:48
4826,78a67472-b08e-4b52-864e-f739d01bee5c,macOS,server,CentOS 8,"Ubuntu, macOS",f3558f20-98b3-4232-897f-7a63720aa8b9,2026-03-05 09:25:48
3731,b278a79b-7a9a-4222-b688-76b074b8ca10,macOS,workstation,RHEL 7.7,"macOS, Windows",72d71af9-cafb-4ba2-bfc0-e9f27831d70f,2026-03-05 09:25:48
6549,75ad1566-def0-4f95-97d3-636a46836bfd,Linux,server,Ubuntu Desktop 18.04,"macOS, Windows",031b39eb-9785-4e00-a3c5-562ad455306d,2026-03-05 09:25:48
5804,6c5feabb-440d-4dbc-80bf-5987d77f9209,Windows,server,RHEL 7.7,"macOS, Linux",7f32c52e-cc69-4dbe-ad8e-6dafdb196e85,2026-03-05 09:25:48
5597,a20a854b-ff3c-4848-8b14-3d18fce3446a,macOS,server,CentOS 8,"Windows, macOS",cc6f2829-cb4f-4e63-a27b-cccd758e9c21,2026-03-05 09:25:48
4797,2eddc223-9bc2-4796-a8d9-b55ad6b1fa4a,macOS,workstation,High Sierra (10.13),"Ubuntu, Windows",89236947-b8b8-4c77-8f24-d944d8197077,2026-03-05 09:25:48
6440,2b4cbd68-2b79-45e8-a0d2-e91e33935c77,macOS,server,CentOS 8,"RHEL, macOS",337a2c57-e308-454c-b4f1-d978e3a0e594,2026-03-05 09:25:48
1485,31a0c1a9-151a-42f8-9bb7-539f8fd3dba4,Linux,workstation,CentOS 8,"Windows, RHEL",f9abb327-e1ce-466b-bcbf-0f1737862e0e,2026-03-05 09:25:48
1956,4ab18bd0-ed69-4473-a23c-48e819e95a0a,Windows,server,High Sierra (10.13),"macOS, RHEL",d0ad5119-6d45-4b8e-ba98-cbc46de36465,2026-03-05 09:25:48
1267,25c0a85f-87ea-4e4e-ad62-53def4fd487d,Linux,workstation,High Sierra (10.13),"Linux, Windows",c2ceda64-186c-4671-aa02-11a154c5a539,2026-03-05 09:25:48
6654,c740b15d-90fa-4871-a799-1b2a92322413,macOS,server,CentOS 8,"Ubuntu, Windows",a2abd984-d897-4c96-a0f6-7b967399eab1,2026-03-05 09:25:48
3431,bf143f77-c9a8-4243-b317-f9120f2da1a5,Windows,workstation,CentOS 8,"macOS, Windows",94f93da8-b8b5-4594-a103-3cbf5ec22206,2026-03-05 09:25:48
3195,3f3a540e-85e2-46b5-8264-6e803b8b7765,macOS,server,High Sierra (10.13),"Ubuntu, macOS",98bd2ef6-0a21-4a44-a1d6-432572df41e6,2026-03-05 09:25:48
4191,f7a22fe8-fd58-41a1-8c3c-9ff590419294,Windows,server,CentOS 8,"Linux, RHEL",c6f5a38b-e5cd-4724-bd86-836078b4fe43,2026-03-05 09:25:48
2446,d88a0c2b-c748-4d84-a692-ebb04645dcbc,macOS,server,Ubuntu Desktop 18.04,"Windows, Ubuntu",50bc10a7-1d0b-4a56-9962-36c7f983306c,2026-03-05 09:25:48
4442,fae14656-e905-412b-af6e-5ce20f31cb7a,Windows,server,RHEL 7.7,"macOS, Linux",f76c54ea-1bf3-40a2-a44b-01cea4e79c33,2026-03-05 09:25:48
4195,653d0d9e-b627-4dc2-a950-c47889634b13,Linux,workstation,RHEL 7.7,"Ubuntu, macOS",86a2c273-6d3b-4d28-a339-968bed938465,2026-03-05 09:25:48
3282,f0be2375-d4f8-48c0-977c-86ffddfe4f10,Windows,server,Ubuntu Desktop 18.04,"Linux, Windows",e3c371a1-a13f-4baf-becf-d43d6b1c3959,2026-03-05 09:25:48
1604,7c3ef6e8-85d4-4920-b505-ec50c18add8c,Windows,server,Windows 10,"macOS, Windows",bfd5ddf1-08d6-477d-9c30-dadad3336c64,2026-03-05 09:25:48
3109,42f90b18-5d5d-42d9-95a1-0be63140d60d,macOS,server,Ubuntu Desktop 18.04,"macOS, Windows",b23db933-1be4-4d18-802b-9cf19f2ff1c1,2026-03-05 09:25:48
3973,628bd34f-4081-47e7-9274-e5c0b725af2b,Linux,workstation,Windows 10,"RHEL, Ubuntu",7586d2e8-c6f3-448e-8f93-d7303decb34a,2026-03-05 09:25:48
